id,x,y
3,14090.336943205313,2421.593399999998
3,14390.131346252623,2312.4089999999997
3,14689.925749299278,2223.277799999996
3,14989.7201523468,2125.6910999999964
3,15289.51455539341,2024.2462999999989
3,15589.308958439833,1946.9743000000017
3,15889.103361487376,1884.2378999999928
3,16188.897764533966,1824.9302000000025
3,16488.692167581317,1786.443299999999
3,16788.48657062793,1768.9296000000031
3,17088.280973674562,1763.5035000000062
3,17388.075376721874,1777.2372999999934
3,17687.869779768487,1805.9597000000067
3,17987.66418281603,1838.908899999995
3,18287.458585862427,1885.956600000005
3,18587.252988909968,1938.7212
3,18887.04739195658,1979.1931999999942
3,19186.841795003194,2017.1557999999932
3,19486.636198050524,2056.6111999999994
3,19786.430601097138,2076.119399999996
3,20086.22500414375,2079.671199999997
3,20386.01940719108,2074.888399999996
3,20685.813810237694,2056.7746999999945
3,20985.608213285006,2028.6189000000013
3,21285.40261633166,1988.414499999999
3,21585.197019379182,1953.2820000000065
3,21884.991422425795,1910.7431999999972
3,22184.785825472216,1874.8077000000048
3,22484.58022851978,1845.4164000000019
3,22784.37463156635,1838.8456000000006
3,23084.169034613,1835.107600000003
3,23383.963437660314,1847.488599999997
3,23683.757840706945,1887.8702000000048
3,23983.552243754257,1919.7189999999973
3,24283.34664680087,1956.2924000000057
3,24583.14104984841,2002.2029000000039
3,24882.93545289481,2052.368000000002
3,25182.729855941423,2080.9187999999995
3,25482.524258988968,2121.2333999999973
3,25782.31866203558,2162.767900000006
3,26082.11306508198,2182.598100000003
3,26381.907468129524,2201.025099999999
3,26681.701871176836,2214.4208999999973
3,26981.496274223467,2217.6296
3,27281.29067727008,2205.023100000006
3,27581.085080317393,2190.998999999996
3,27880.879483364068,2168.4890000000014
3,28180.673886410637,2141.6696999999986
3,28480.46828945795,2112.181500000006
3,28780.262692504602,2079.707699999999
3,29080.057095552165,2049.6016999999993
3,29379.85149859878,2018.4219000000012
3,29679.64590164609,1988.7568000000028
3,29979.440304692704,1961.181700000001
3,30279.234707740034,1937.434500000003
3,30579.029110786647,1916.5748000000021
3,30878.82351383326,1902.0687000000034
3,31178.617916879874,1893.5267000000022
3,31478.412319927203,1887.4511000000057
3,31778.206722973817,1887.4315999999963
3,32078.001126021358,1887.7314000000042
3,32377.79552906774,1886.8620999999985
3,32677.5899321153,1888.0813999999955
3,32977.384335161914,1888.4533999999985
3,33277.17873820922,1885.2995999999985
3,33574.52770711064,1882.6361000000034
3,33871.87667601172,1882.3742000000057
3,34169.22564491372,1882.0754000000015
3,34466.5746138148,1883.0414000000019
3,34763.92358271645,1889.695900000006
